Banner,UPC,Kansas,New York,Northern California,Texas
Whole Foods,259287413,1.99,12.39,,11.99
Whole Foods,265077864,1.99,10.29,,
Whole Foods,421047592,1.99,3.29,3.69,
Whole Foods,421176959,1.99,65.69,74.09,
Whole Foods,421428384,1.99,64.39,,62.49
Whole Foods,421938798,1.99,17.89,,17.39
Whole Foods,426268457,1.99,14.39,16.29,13.99
Whole Foods,426540728,,56.79,63.99,55.09
Whole Foods,426909634,,14.19,15.99,
Whole Foods,428456157,1.99,27.69,31.19,
Whole Foods,429624919,1.99,,,
Whole Foods,430094535,1.99,32.59,36.79,31.69
Whole Foods,431156925,1.99,,,
Whole Foods,432934258,1.99,59.79,67.39,58.09
Whole Foods,433536637,1.99,,,41.89
Whole Foods,434688119,1.99,16.29,18.29,15.79
Whole Foods,435304991,1.99,22.99,25.89,22.39
Whole Foods,436463728,1.99,,59.69,
Whole Foods,436491453,1.99,62.49,,
Whole Foods,437067209,1.99,64.39,,62.49
Whole Foods,437172755,1.99,14.89,,14.49
Whole Foods,437637358,1.99,26.99,30.39,
Whole Foods,438682627,1.99,56.89,,55.29
Whole Foods,440219593,1.99,14.59,16.39,
Whole Foods,440309024,1.99,34.79,39.19,
Whole Foods,441168504,1.99,20.59,,19.99
Whole Foods,441404447,1.99,57.59,64.89,55.89
Whole Foods,441453292,1.99,,45.99,39.59
Whole Foods,441772088,,27.29,,26.49
Whole Foods,420577775,1.99,21.09,23.79,20.49
Whole Foods,441947799,1.99,56.79,,55.09
Whole Foods,418444428,1.99,17.79,,17.29
Whole Foods,416642778,1.99,,,
Whole Foods,377365657,1.99,,,62.49
Whole Foods,381867389,1.99,8.39,,
Whole Foods,383193164,1.99,42.49,,
Whole Foods,383194572,1.99,5.59,6.29,
Whole Foods,383815591,1.99,63.29,,
Whole Foods,386428225,1.99,18.39,20.79,17.89
Whole Foods,387431034,1.99,41.49,46.79,40.29
Whole Foods,387815880,1.99,14.19,,13.79
Whole Foods,388197861,1.99,27.99,31.59,27.19
Whole Foods,388544851,1.99,54.29,,
Whole Foods,391122766,1.99,52.89,,51.29
Whole Foods,392781848,1.99,40.29,,39.09
Whole Foods,393028851,1.99,52.49,,50.99
Whole Foods,394331468,1.99,52.59,59.29,50.99
Whole Foods,395515572,1.99,22.99,,
Whole Foods,395790602,1.99,51.79,58.39,50.29
Whole Foods,396134202,1.99,,45.79,
Whole Foods,397250295,1.99,30.19,33.99,
Whole Foods,399409590,1.99,,29.49,25.39
Whole Foods,400625108,1.99,,33.49,
Whole Foods,401436440,1.99,29.39,33.09,
Whole Foods,403149940,1.99,38.19,42.99,36.99
Whole Foods,405684153,1.99,56.89,64.09,
Whole Foods,405988807,1.99,43.49,48.99,
Whole Foods,406039511,1.99,55.19,62.19,53.59
Whole Foods,414105716,1.99,44.59,,
Whole Foods,416414679,1.99,,35.69,30.79
Whole Foods,416724552,1.99,7.19,8.09,
Whole Foods,442236507,1.99,50.89,57.29,
Whole Foods,443127155,1.99,43.29,48.79,
Whole Foods,445250129,1.99,62.19,,
Whole Foods,479749486,1.99,44.39,49.99,42.99
Whole Foods,480476230,1.99,23.19,,22.49
Whole Foods,481195187,1.99,38.09,42.89,
Whole Foods,481217425,1.99,29.89,,28.99
Whole Foods,484526970,1.99,4.69,5.19,
Whole Foods,484719492,1.99,58.99,66.49,
Whole Foods,486230490,1.99,57.29,64.59,
Whole Foods,486482090,,34.29,38.69,33.29
Whole Foods,488091787,1.99,29.29,32.99,28.39
Whole Foods,488377803,1.99,,5.49,4.69
Whole Foods,489000444,1.99,,10.09,
Whole Foods,489398729,1.99,40.69,45.89,39.49
Whole Foods,492209870,1.99,64.79,,62.89
Whole Foods,494020899,1.99,52.49,59.19,
Whole Foods,495847520,,63.19,,61.29
Whole Foods,496444498,1.99,18.89,,18.29
Whole Foods,499640947,1.99,0.99,,0.99
Whole Foods,500505797,1.99,32.99,,31.99
Whole Foods,502816606,1.99,33.49,,
Whole Foods,503341824,1.99,30.69,34.59,29.79
Whole Foods,503736553,1.99,13.59,,13.19
Whole Foods,503966459,1.99,41.39,,
Whole Foods,504139198,1.99,,,
Whole Foods,505307561,1.99,56.09,63.19,
Whole Foods,505693127,1.99,28.79,32.49,
Whole Foods,506238955,1.99,62.29,70.29,
Whole Foods,506732002,1.99,60.09,,58.39
Whole Foods,477638150,1.99,8.29,,
Whole Foods,477539026,1.99,53.19,59.89,51.59
Whole Foods,477240979,1.99,11.29,12.79,10.99
Whole Foods,476935693,1.99,,,34.39
Whole Foods,445351739,1.99,37.69,42.49,36.59
Whole Foods,446836510,1.99,18.09,,17.59
Whole Foods,447640332,,,15.29,13.09
Whole Foods,447858500,1.99,23.39,,22.79
Whole Foods,448330081,1.99,,,
Whole Foods,449986246,,5.49,6.19,5.29
Whole Foods,450309449,1.99,29.49,33.19,28.59
Whole Foods,451026029,1.99,40.99,,39.79
Whole Foods,451469731,1.99,55.89,,
Whole Foods,454788216,1.99,36.49,,
Whole Foods,456113225,1.99,64.59,72.89,
Whole Foods,456975266,1.99,,16.89,14.59
Whole Foods,457695472,1.99,56.89,64.19,55.29
Whole Foods,377295085,,2.69,,
Whole Foods,458313112,1.99,,,
Whole Foods,459605874,1.99,18.89,21.29,18.39
Whole Foods,460807284,1.99,,44.09,37.99
Whole Foods,461128883,1.99,61.99,,
Whole Foods,466810890,1.99,,63.69,54.89
Whole Foods,468699741,1.99,35.69,40.19,34.59
Whole Foods,470178735,1.99,60.99,68.69,
Whole Foods,470692001,1.99,16.29,18.29,
Whole Foods,471370637,1.99,18.69,21.09,
Whole Foods,472559312,,31.39,35.39,
Whole Foods,473279874,1.99,26.69,30.09,25.89
Whole Foods,474794200,1.99,40.89,46.09,
Whole Foods,475245085,1.99,51.79,,
Whole Foods,475672709,1.99,44.29,,
Whole Foods,458350008,1.99,7.49,8.39,
Whole Foods,262051609,1.99,26.49,29.79,25.69
Whole Foods,376851918,1.99,40.09,,38.89
Whole Foods,376153383,1.99,27.39,30.89,26.59
Whole Foods,296821950,1.99,7.29,8.29,
Whole Foods,296847415,,8.89,,
Whole Foods,298558534,1.99,49.29,55.49,
Whole Foods,298650567,1.99,57.99,65.39,56.29
Whole Foods,299791600,1.99,35.39,39.89,34.29
Whole Foods,299905463,1.99,56.89,,
Whole Foods,300702726,1.99,57.69,64.99,
Whole Foods,300705072,1.99,55.59,62.59,53.89
Whole Foods,300970093,1.99,33.19,37.39,
Whole Foods,301161010,1.99,39.69,44.69,
Whole Foods,302256456,1.99,2.69,3.09,2.69
Whole Foods,302857528,1.99,,72.89,62.79
Whole Foods,303530277,1.99,52.29,58.99,50.79
Whole Foods,303748850,1.99,,,
Whole Foods,303796970,1.99,17.79,,17.29
Whole Foods,304468559,1.99,57.49,64.79,
Whole Foods,305207870,1.99,58.99,66.49,
Whole Foods,305310988,1.99,59.59,,
Whole Foods,306137567,1.99,28.29,,27.49
Whole Foods,306887951,1.99,16.79,,16.29
Whole Foods,310069491,1.99,4.79,,4.59
Whole Foods,310210791,,42.89,48.29,41.59
Whole Foods,311149036,1.99,,61.49,
Whole Foods,311226396,1.99,45.69,,
Whole Foods,311513952,1.99,45.69,51.49,
Whole Foods,311625369,1.99,7.09,7.99,6.89
Whole Foods,311693284,1.99,27.39,,
Whole Foods,295208432,1.99,62.19,70.09,60.29
Whole Foods,312567137,1.99,21.29,23.99,20.59
Whole Foods,292740862,1.99,43.09,,41.89
Whole Foods,287415946,1.99,53.49,,
Whole Foods,266112120,1.99,5.09,,
Whole Foods,266425823,1.99,38.69,,
Whole Foods,266788198,1.99,63.09,71.09,
Whole Foods,268588472,1.99,25.99,29.29,
Whole Foods,269161785,1.99,53.89,,
Whole Foods,269567447,1.99,,72.79,
Whole Foods,270412866,1.99,57.29,,
Whole Foods,271202170,1.99,34.99,39.39,
Whole Foods,272466316,,58.69,66.09,56.89
Whole Foods,273984951,1.99,55.99,63.09,54.39
Whole Foods,275219414,1.99,50.59,57.09,49.09
Whole Foods,276263379,1.99,,52.39,45.09
Whole Foods,276801250,1.99,65.39,73.69,63.39
Whole Foods,277014097,1.99,30.49,,29.59
Whole Foods,277132090,1.99,7.09,,
Whole Foods,277394644,,,,22.49
Whole Foods,278001228,1.99,14.89,,
Whole Foods,278003538,1.99,29.99,33.79,
Whole Foods,278354885,1.99,18.89,21.29,
Whole Foods,278739906,1.99,1.09,1.19,
Whole Foods,283434497,,,34.49,
Whole Foods,284293391,1.99,59.79,,57.99
Whole Foods,285189163,1.99,,,
Whole Foods,285195716,1.99,45.49,51.29,
Whole Foods,285638116,1.99,2.09,2.39,
Whole Foods,286798599,1.99,39.69,44.69,
Whole Foods,286906735,1.99,12.09,,
Whole Foods,291765113,1.99,39.39,,
Whole Foods,312588009,1.99,44.29,,42.99
Whole Foods,312735668,1.99,22.39,,21.69
Whole Foods,314205929,,43.09,,41.79
Whole Foods,354630366,1.99,,,
Whole Foods,354716417,1.99,40.89,,
Whole Foods,355520088,1.99,1.99,2.29,1.99
Whole Foods,357064541,1.99,,69.39,59.79
Whole Foods,358265858,1.99,12.19,13.69,11.79
Whole Foods,360754991,1.99,26.99,,26.19
Whole Foods,361415663,1.99,,,28.39
Whole Foods,361609713,,31.89,35.99,30.99
Whole Foods,361981249,1.99,,25.59,
Whole Foods,363196884,1.99,,6.59,
Whole Foods,363461563,1.99,52.49,59.09,
Whole Foods,363663062,1.99,19.39,,
Whole Foods,364526351,1.99,32.59,,31.59
Whole Foods,365185443,1.99,44.49,,43.19
Whole Foods,365630841,1.99,,,
Whole Foods,367626432,1.99,58.09,,56.39
Whole Foods,371212986,1.99,3.19,3.59,
Whole Foods,371889838,1.99,9.09,,8.89
Whole Foods,372268051,,1.29,1.49,
Whole Foods,373413450,1.99,12.69,,12.39
Whole Foods,373656227,1.99,37.19,41.89,36.09
Whole Foods,373709792,1.99,15.69,,15.29
Whole Foods,374144563,1.99,26.89,,26.09
Whole Foods,374824958,1.99,54.09,,
Whole Foods,375780233,1.99,2.09,2.39,
Whole Foods,375916960,1.99,,37.59,32.29
Whole Foods,375993782,1.99,,16.79,14.49
Whole Foods,353626798,1.99,64.09,72.19,62.19
Whole Foods,353556196,1.99,3.79,,
Whole Foods,352259734,1.99,21.69,24.49,
Whole Foods,352180692,1.99,29.29,32.99,
Whole Foods,314756902,1.99,,,
Whole Foods,315128578,1.99,29.19,,
Whole Foods,319176479,1.99,60.19,,58.49
Whole Foods,321012038,1.99,40.89,46.09,
Whole Foods,321130189,1.99,44.49,,
Whole Foods,323385020,,49.99,,
Whole Foods,325260449,1.99,15.89,17.89,
Whole Foods,325836526,1.99,50.29,,48.79
Whole Foods,325885139,1.99,34.69,,33.69
Whole Foods,327470693,,32.99,37.19,32.09
Whole Foods,327660050,1.99,34.09,,
Whole Foods,332493471,1.99,32.89,,
Whole Foods,332996724,1.99,,,
Whole Foods,376311065,1.99,3.89,4.29,3.69
Whole Foods,333664376,1.99,36.99,,
Whole Foods,333967502,,26.19,29.49,25.39
Whole Foods,336912254,1.99,27.39,,26.59
Whole Foods,337353166,,53.09,59.89,51.59
Whole Foods,338728090,1.99,16.49,18.59,16.09
Whole Foods,338863686,1.99,6.99,7.89,
Whole Foods,339400596,1.99,15.99,,15.49
Whole Foods,339765937,1.99,44.79,,43.49
Whole Foods,340260209,1.99,47.09,53.09,
Whole Foods,340478827,1.99,8.59,,
Whole Foods,342897052,1.99,53.99,,
Whole Foods,346844734,1.99,,58.19,50.09
Whole Foods,349132748,1.99,34.29,,33.29
Whole Foods,350639776,1.99,,,
Whole Foods,333868779,1.99,17.99,,17.49
Whole Foods,999185078,1.99,58.09,65.49,
